ID,ORIGINURI,UUIDHISTORY,OCCUPATIONGROUPCODE,CODE,DEFINITION,SCOPENOTE,REGULATEDPROFESSIONNOTE,OCCUPATIONTYPE,ISLOCALIZED,PREFERREDLABEL,ALTLABELS,DESCRIPTION,CONFIDENCE,SECTOR,SUBSECTOR,SECTORID,SUBSECTORID
687671c1ebd2bf665349dfeb,http://data.europa.eu/esco/occupation/d6ef013f-57e9-4100-bbe5-3e4930664dee,"a50a62c7-400f-4319-9f8d-ea5e5084db5b
0d5b6a48-3c9b-4dd5-bc3a-a229a31de8c0
752de636-4351-44f5-bbc9-04e6c0453af6
495eb7a1-754b-4b30-8e37-8b6d6d9c179f
8a227e67-bec3-4b39-a6c4-089b54367423",2422,2422.12.15,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,social services policy officer,"social services policy researcher
policy officer at social services
social policy advisor
social policy officer
social policy researcher
social policy development officer
policy officer, social services
social policy analyst
social services policy officer
social policy specialist
social services policy advisor
Social Services Officer
Social Accountability Advisor
Social Accountability Officer
Social Safeguard Specialist","Social services policy officers research, analyse and develop social services policies and implement these policies and services to improve circumstances of disadvantaged and vulnerable members of society such as children and elderly people. They work in the administration of social services and stay in contact with organisations and other stakeholders and provide them with regular updates.",exact,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349dfec,http://data.europa.eu/esco/occupation/3826cb92-27f5-40ac-8dad-70af5abd6036,"41bab88d-bf9c-482a-82b6-cc90e33bc6b7
b22f4377-2a07-4ebb-9bf3-0aecfb7955ff
30cc3f10-da63-4ff9-9249-a5d2a3d927fd
bbe93f0e-3a2b-4eb3-aff4-3793844d5853
6e6fd1e1-983a-40ad-b92e-139020843b43",2422,2422.12.2,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,competition policy officer,"competition policy manager
competition policy officer
consumer protection officer
civil servant
entrepreneurship policy officer
policy manager for competition
policy manager
Strategy Officer","Competition policy officers manage the development of regional and national competition policies and law, in order to regulate competition and competitive practices, to encourage open and transparent trade practices and to protect consumers and businesses.",high_confidence,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349dfed,http://data.europa.eu/esco/occupation/5fe1b340-9b02-4c40-bbc9-ffd4d5fb5699,"2282f2f9-95a6-414f-8ac6-c9434fee4b0d
b0b813c1-73e1-4071-a84e-b52edffd0c92
00347ef9-ba1d-438b-a21f-9b4ca78e91f3
5ea6dca5-2126-4e6c-b9fc-b99266b248f9
abe8e7c8-2626-4cec-97b6-32c123655428",2422,2422.12.3,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,cultural policy officer,"cultural policy officer
cultural policy worker
culture programmes officer
arts worker
culture programes officer
cultural programs officer
cultural policy director
culture policy officer
culture director
arts administrator
cultural policy coordinator
Cultural Coordinator
Cultural Specialist
Cultural Development Specialist
cultural programs preparation
cultural sector
cultural study and training",Cultural policy officers develop and implement policies to improve and promote cultural activities and events. They manage resources and communicate with the public and media in order to facilitate interest in cultural programs and emphasize their importance in a community.,high_confidence,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349dfee,http://data.europa.eu/esco/occupation/f817aab2-ec8a-45ec-88ef-c11e0f19fd85,"788d9b54-a376-433d-abb8-128f53ff6f92
a75d1ae0-3f31-4363-84ff-1afa396853fb
e603eff1-7e52-402f-9bec-eb931c6c037f
cc5723f5-1ee2-45a0-b34c-e887bc5a59be
6d6cff05-1fab-475d-8275-1f320e094e1f",2422,2422.12.4,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,education policy officer,"education policy development officer
education policy researcher
education policy specialist
education policy analyst
policy officer, education
policy officer
education policy officer
policy officer for education
education policy advisor
Education Quality Director
Education Officer
Education Liaison Officer","Education policy officers research, analyse and develop education policies, and implement these policies to improve the existing education system. They try to improve all aspects of education which will impact institutions such as schools, universities and vocational schools. They work closely with partners, external organisations or other stakeholders and provide them with regular updates.",high_confidence,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349dfef,http://data.europa.eu/esco/occupation/b5d2db88-9e2b-4efa-8f2f-0e62a494791e,"c44d7d8b-6864-4082-bce8-60128d6b289d
e1bc0c59-3148-4bc5-8630-0dfd34a6aafc
d8e8ed0e-6f72-4f25-bc58-0e099fe45476
741a9913-1017-4bb0-bf6f-ff24b16bab46
e6b73d46-6587-4afc-a684-5fcfca3606f9",2422,2422.12.5,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,environmental policy officer,"environmental officer
environmental policy advisor
principal environmental policy officer
senior environmental policy officer
environmental policy officer
policy officer
environmental policy analyst
environmental policy researcher
environmental projects and policy officer
environmental policy consultant
Climate Change Advisor
Environmental Compliance Specialist
Environmental Compliance Officer
Environmental Policy Officer
Environmental Information Officer
Environmental Compliance Assistant
Environmental Health Officer
Environmental Law Specialist
Environmental Officer
Environmental Protection Officer
Environmental Social Risk Specialist
Environmental Safety Officer
Environmental Executive
Climate Policy Analyst
Ecotourism Officer","Environmental policy officers research, analyse, develop and implement policies related to the environment. They give expert advice to entities such as commercial organisations, government agencies and land developers. Environmental policy officers work on reducing the impact of industrial, commercial and agricultural activities on the environment.",exact,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349dff0,http://data.europa.eu/esco/occupation/50e00fda-ac7c-4bc5-9f19-69a33ff3d6e7,"e1079983-cd07-4fd6-bfb2-c2079005eca0
e7d14d59-9978-481e-846b-aacfd8578174
d2e1946c-b252-4638-a869-a9491c22b200
073e187c-ff2d-4155-a424-b1a76f695d39
430bec35-eac1-45be-ab31-4dd8f5b5c53e",2422,2422.12.6,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,fiscal affairs policy officer,"fiscal policy analyst
tax and development policy officer
policy officer, fiscal affairs
fiscal policy officer
fiscal policy researcher
fiscal policy specialist
fiscal policy consultant
fiscal policy developer
fiscal affairs policy officer
tax policy officer
Treasury Officer
Fiscal Policy Analyst","Fiscal policy officers research, analyse and develop policies related to taxation and government spending in public policy sectors, and implement these policies to improve the existing regulation around the sector. They work closely with partners, external organisations or other stakeholders and provide them with regular updates.",high_confidence,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349dff1,http://data.europa.eu/esco/occupation/f7450c1f-20b7-45dd-b3bb-25095830bf3f,"4dfa1ab6-21f8-41ac-a54b-c6949a3f35fc
c6de4c38-130a-4c87-a42a-d461c37e7176
0bed1022-5e64-42e9-b32f-1f8b97678d74
7d87ff7f-a814-4c8d-b4af-4e6449029f07
fac380c5-5330-4a03-8f9d-9c5a8deff363",2422,2422.12.7,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,foreign affairs officer,"foreign affairs analyst
international relations analyst
international affairs analyst
foreign affairs specialist
foreign affairs manager
international relations manager
consulate officer
foreign affairs officer
foreign affairs advisor
Foreign Banking Officer
Foreign Affairs Analyst","Foreign affairs officers analyse foreign affairs policies and operations, and write reports outlining their analyses in a clear and comprehensible manner. They communicate with parties who benefit from their findings, and act as advisers in the development or implementation of or reporting on foreign policy. Foreign affairs officers may also perform administrative duties in the department, such as assisting with problems concerning passports and visas. They promote friendly and open communication between different nations' governments and institutions.",high_confidence,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349dff2,http://data.europa.eu/esco/occupation/01205776-db8d-4588-a6a6-56d0b9c660a9,"305e48ea-69bf-42b3-8039-012dbfc7c76f
e11a0ede-6df5-4507-9c1c-fb9c7f16cd8d
fecff3e4-838b-457e-b28c-f02bc6493b40
d9b6f6dd-0cb5-4df0-8faa-14fde38200eb
baad9880-c2c6-482c-9405-704364ff9b2e",2422,2422.12.8,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,housing policy officer,"housing policy officer
housing policy development officer
housing policy analyst
policy officer
housing policy researcher
affordable housing policy officer
policy officer, planning and housing
housing policy and strategy officer
senior housing policy officer
housing policy advisor
Apartment Administrator
Residential Advisor","Housing policy officers research, analyse and develop housing policies which enable affordable and adequate housing for all. They implement these policies to improve the housing situation of the population by measures such as building affordable housing, supporting people to buy real estate and improving conditions in existing housing. Housing policy officers work closely with partners, external organisations or other stakeholders and provide them with regular updates.",low_similarity,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349dff3,http://data.europa.eu/esco/occupation/6b5e5aa6-9bf7-47e6-90d2-4d2187d47d11,"4d6c7905-e8ec-4445-9981-47c42078cca3
0edfc9bb-9094-4841-bda6-bcab06030801
f648dae6-20cd-4442-96eb-61c64b30a035
05b43c67-5093-4250-b393-6c1f384ebca9
ff6d8e99-f66f-4f55-9490-e60714517e63",2422,2422.12.9,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,immigration policy officer,"Principal Immigration office
asylum policy officer
government policy manager
immigration policy analyst
immigration policy officer
refugee policy officer","Immigration policy officers develop strategies for the integration of refugees and asylum seekers, and policies for the transit of people from one nation to another. They aim to improve international cooperation and communication on the subject of immigration, as well as efficiency of immigration and integration procedures.",,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349dff4,http://data.europa.eu/esco/occupation/8bf76ba6-e661-4574-9887-4f2cb943835a,"6652a603-743b-46ad-8e01-b51cacc83546
f17c6a3a-7141-452f-b1a2-8591ab248a12
06da9076-1991-4b3b-88bc-4a2c45a88da2
1453ec6e-b72e-4bca-b2ac-1fc4f9e7fb55
68cb6e4b-db28-45b6-b5b2-eebf3cbdbe54",2422,2422.13,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,political affairs officer,"prime minister adviser
lobbyist
political aide
advocacy and political affairs officer
campaigner
political campaign officer
president adviser
political-military affairs officer
political advisor
political affairs officer
political consultant
senior political affairs officer
Academic Affairs Officer
Governance Officer
Regional Affairs Officer
Student Affairs Officer","Political affairs officers analyse developments in foreign politics and other policy matters, monitor conflicts and consult on mediation measures, as well as other developmental strategies. They write reports to ensure communication with governmental bodies, and develop policies and implementation methods.",high_confidence,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
687671c1ebd2bf665349dffc,http://data.europa.eu/esco/occupation/643a2225-6a01-4899-81b0-e867ca09b9c9,"e67f3522-e1bb-48c0-84ce-93a84e2f1a60
e483dbac-6b69-420f-b148-1b482728aabc
ec2d1a65-e561-4f69-af5e-a86fad91d44d
cb6e4588-17ec-4af2-8c5f-7d46925a42ec
9d656a8d-be51-4e00-9612-475c18099b1f",2422,2422.5,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,True,government planning inspector,"planning inspector
examining inspector
national infrastructure examining inspector
planning and development surveyor
government planning inspector
housing and planning inspector
planning officer
Urban Planning Auditor
Federal Institutions Planning, Monitoring and Evaluation","Government planning inspectors monitor the development and implementation of government plans and policies, as well as processing planning and policy proposals, and performing inspections of planning procedures.",low_similarity,Service,Other services,b5ab236c-527f-4277-b21b-6cb432afe3e3,262f28b9-a154-4fa2-85e3-ab14a3f8bfc0
